Date,Open,High,Low,Close,Adj Close,Volume
2015-02-23,610.000000,610.000000,566.000000,577.200012,474.074188,65270035
2015-02-24,578.299988,583.799988,574.799988,581.599976,477.688019,54290953
2015-02-25,581.000000,583.280029,574.900024,577.400024,474.238464,29314543
2015-02-26,578.500000,582.099976,568.172974,581.599976,477.688019,21425644
2015-02-27,582.000000,585.083984,577.299988,577.299988,474.156342,45003230
2015-03-02,579.799988,583.299988,578.000000,582.900024,478.755920,25524822
2015-03-03,583.799988,587.200012,580.900024,580.900024,477.113190,28561844
2015-03-04,584.599976,587.099976,581.900024,586.099976,481.384094,19951150
2015-03-05,575.799988,576.599976,570.119995,570.599976,479.618927,24283356
2015-03-06,571.000000,572.833008,567.799988,568.000000,477.433502,26920402
2015-03-09,568.299988,571.099976,566.500000,566.500000,476.172668,23705850
2015-03-10,571.400024,573.599976,559.900024,559.900024,470.625061,42772000
2015-03-11,561.900024,565.400024,556.799988,561.799988,472.222107,31849288
2015-03-12,563.000000,569.421021,557.530029,560.299988,470.961212,36275981
2015-03-13,563.400024,564.013977,555.400024,561.299988,471.801849,41824395
2015-03-16,563.900024,566.799988,558.900024,562.000000,472.390259,22272723
2015-03-17,563.000000,571.599976,561.400024,570.200012,479.282745,24430888
2015-03-18,572.299988,580.799988,569.799988,579.299988,486.931763,34306875
2015-03-19,576.900024,579.599976,574.000000,577.099976,485.082611,25963047
2015-03-20,577.900024,586.000000,576.900024,584.700012,491.470734,42496431
2015-03-23,584.099976,585.400024,577.099976,578.700012,486.427460,30128787
2015-03-24,578.900024,586.479004,575.299988,578.299988,486.091156,27195024
2015-03-25,584.700012,597.000000,580.984985,583.500000,490.462036,24203263
2015-03-26,581.099976,585.200012,578.164001,581.700012,488.949127,24658083
2015-03-27,585.000000,585.500000,559.007996,578.500000,486.259338,63379258
2015-03-30,584.500000,585.500000,580.099976,583.299988,490.293945,17211597
2015-03-31,583.599976,583.599976,550.666992,574.000000,482.476837,32035736
2015-04-01,574.700012,581.200012,573.138977,578.599976,486.343353,23633941
2015-04-02,581.500000,583.900024,578.299988,582.299988,489.453339,21648644
2015-04-07,582.299988,587.700012,582.299988,586.900024,493.319977,25621333
2015-04-08,589.000000,591.770020,585.679993,587.000000,493.404053,30949899
2015-04-09,593.599976,605.099976,593.000000,604.000000,507.693420,49218843
2015-04-10,605.799988,612.159973,604.101990,612.099976,514.501892,72628966
2015-04-13,617.200012,623.599976,611.806030,618.000000,519.461121,30015142
2015-04-14,619.200012,622.200012,614.960022,616.299988,518.032104,31740348
2015-04-15,618.400024,621.000000,614.590027,617.700012,519.209045,23727206
2015-04-16,617.599976,617.599976,605.000000,606.799988,510.046906,28374242
2015-04-17,605.099976,610.900024,597.299988,600.000000,504.331268,29382003
2015-04-20,605.099976,614.400024,603.622986,613.299988,515.510620,29761843
2015-04-21,614.299988,615.700012,610.900024,613.200012,515.426514,23271848
2015-04-22,612.700012,612.799988,603.099976,607.500000,510.635406,21058207
2015-04-23,608.000000,613.520020,604.099976,612.200012,514.585938,18459038
2015-04-24,610.799988,635.500000,610.099976,629.700012,529.295532,41419465
2015-04-27,658.200012,658.900024,645.419983,649.299988,545.770264,57245414
2015-04-28,647.900024,650.099976,640.099976,647.400024,544.173401,32544701
2015-04-29,647.200012,654.799988,645.799988,645.799988,542.828491,27146018
2015-04-30,644.700012,674.570007,561.591980,648.099976,544.761658,34778856
2015-05-01,647.299988,649.200012,637.427979,646.299988,543.248718,17522975
2015-05-05,646.299988,646.299988,630.400024,630.400024,529.884094,127
2015-05-06,630.799988,638.989990,626.245972,632.400024,531.565063,25105797
2015-05-07,635.099976,635.599976,624.000000,630.900024,530.304199,25020089
2015-05-08,640.000000,641.159973,631.810974,641.099976,538.877747,29271094
2015-05-11,636.200012,639.200012,630.900024,632.299988,531.481079,22491433
2015-05-12,626.299988,627.000000,614.400024,620.000000,521.142273,29107131
2015-05-13,615.799988,618.299988,610.400024,614.000000,516.098877,27390872
2015-05-14,610.099976,618.200012,607.000000,617.599976,519.124817,20144347
2015-05-15,621.000000,622.960022,615.200012,616.900024,518.536560,23527193
2015-05-18,615.099976,622.000000,614.000000,618.599976,519.965515,15831497
2015-05-19,615.599976,619.099976,611.099976,616.700012,518.368408,27874985
2015-05-20,618.599976,625.030029,616.799988,622.900024,523.579773,19837436
2015-05-21,616.400024,617.299988,612.969971,614.500000,524.946594,16759583
2015-05-22,616.799988,623.599976,616.400024,620.599976,530.157593,32932032
2015-05-26,620.599976,627.299988,616.200012,617.000000,527.082275,25014352
2015-05-27,619.400024,629.299988,618.900024,625.299988,534.172729,20194288
2015-05-28,618.700012,626.799988,616.299988,623.599976,532.720398,19512820
2015-05-29,622.500000,630.619995,620.400024,622.700012,531.951538,27951662
2015-06-01,624.900024,633.099976,619.000000,624.200012,533.233032,26542091
2015-06-02,625.099976,627.299988,618.900024,624.400024,533.403992,26535459
2015-06-03,621.900024,630.200012,618.099976,625.299988,534.172729,26327836
2015-06-04,621.400024,625.164001,617.000000,618.799988,528.620056,21624047
2015-06-05,617.000000,620.700012,611.099976,618.900024,528.705322,21688347
2015-06-08,620.000000,623.700012,618.299988,619.500000,529.217957,16584401
2015-06-09,621.099976,633.218018,610.799988,613.700012,524.263306,31027282
2015-06-10,610.000000,617.210999,608.000000,613.400024,524.006958,31591326
2015-06-11,612.799988,614.900024,608.299988,611.299988,522.213013,22685515
2015-06-12,608.400024,610.799988,605.799988,607.700012,519.137695,18068508
2015-06-15,605.700012,606.500000,599.000000,600.000000,512.559814,18013023
2015-06-16,597.900024,600.700012,591.960022,594.900024,508.203003,30153953
2015-06-17,593.799988,608.400024,589.599976,590.799988,504.700470,22069498
2015-06-18,587.000000,590.030029,582.000000,587.599976,501.966827,25515617
2015-06-19,586.099976,593.400024,585.400024,590.799988,504.700470,59674762
2015-06-22,594.799988,602.000000,592.500000,602.000000,514.268311,30373903
2015-06-23,602.000000,604.099976,599.000000,600.900024,513.328552,20413127
2015-06-24,599.799988,603.200012,599.200012,602.200012,514.439087,22444440
2015-06-25,600.000000,602.400024,594.099976,594.299988,507.690399,33773392
2015-06-26,590.400024,592.900024,586.000000,589.900024,503.931641,20769619
2015-06-29,575.599976,584.330017,573.500000,577.099976,492.997101,29392607
2015-06-30,576.000000,577.500000,570.099976,570.099976,487.017151,31038244
2015-07-01,574.299988,574.700012,566.900024,570.900024,487.700684,36086205
2015-07-02,574.799988,580.734985,572.299988,578.000000,493.765930,21346710
2015-07-03,577.200012,577.900024,569.900024,572.900024,489.409210,13644387
2015-07-06,564.000000,570.599976,562.900024,568.099976,485.308624,20652971
2015-07-07,569.799988,571.599976,558.599976,558.599976,477.193115,23666761
2015-07-08,554.000000,567.500000,544.299988,559.200012,477.705658,42457641
2015-07-09,564.799988,569.900024,559.200012,564.000000,481.806183,30111306
2015-07-10,569.099976,569.799988,563.700012,565.700012,483.258453,25366616
